refseq_chromosomes	status	group	modify_date	refseq_plasmids	release_date	genes	proteins	gc_percent	center	taxon_id	insdc_chromosomes	wgs	bioproject_accession	bioproject_id	subgroup	organism	insdc_plasmids	scaffolds	size
[]	COMPLETE		2012-06-15 00:00:00	[]	2006-10-25 00:00:00					386043	[]		PRJNA61605	61605		Listeria welshimeri serovar 6b str. SLCC5334	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2007-05-19 00:00:00					32051	[]		PRJNA61607	61607		Synechococcus sp. WH 7803	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2007-05-19 00:00:00					316278	[]		PRJNA61609	61609		Synechococcus sp. RCC307	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2004-01-23 00:00:00					196627	[]		PRJNA61611	61611		Corynebacterium glutamicum ATCC 13032	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2008-03-01 00:00:00					561007	[]		PRJNA61613	61613		Mycobacterium abscessus ATCC 19977	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2008-03-26 00:00:00					977880	[]		PRJNA61615	61615		Cupriavidus taiwanensis LMG 19424	[]		
[]	COMPLETE		2011-10-04 00:00:00	[]	2009-07-17 00:00:00					661410	[]		PRJNA61617	61617		Methylobacterium extorquens DM4	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2007-05-23 00:00:00					347257	[]		PRJNA61619	61619		Mycoplasma agalactiae PG2	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-05-15 00:00:00					357244	[]		PRJNA61621	61621		Orientia tsutsugamushi str. Boryong	[]		
[]	COMPLETE		2012-08-06 00:00:00	[]	2006-07-21 00:00:00					351160	[]		PRJNA61623	61623		Methanocella arvoryzae MRE50	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2007-05-18 00:00:00					443906	[]		PRJNA61625	61625		Clavibacter michiganensis subsp. michiganensis NCPPB 382	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2007-06-25 00:00:00					402612	[]		PRJNA61627	61627		Flavobacterium psychrophilum JIP02/86	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2007-11-27 00:00:00					448385	[]		PRJNA61629	61629		Sorangium cellulosum 'So ce 56'	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-12-18 00:00:00					340100	[]		PRJNA61631	61631		Bordetella petrii DSM 12804	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2008-01-15 00:00:00					471472	[]		PRJNA61633	61633		Chlamydia trachomatis 434/Bu	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2008-01-15 00:00:00					471473	[]		PRJNA61635	61635		Chlamydia trachomatis L2b/UCH-1/proctitis	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2008-02-26 00:00:00					509173	[]		PRJNA61637	61637		Acinetobacter baumannii AYE	[]		
[]	COMPLETE		2012-01-27 00:00:00	[]	2008-04-01 00:00:00					504474	[]		PRJNA61639	61639		Corynebacterium urealyticum DSM 7109	[]		
[]	COMPLETE		2011-01-06 00:00:00	[]	2008-04-01 00:00:00					59748	[]		PRJNA61641	61641		Candidatus Phytoplasma australiense	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2008-02-12 00:00:00					509169	[]		PRJNA61643	61643		Xanthomonas campestris pv. campestris str. B100	[]		
[]	COMPLETE		2012-08-06 00:00:00	[]	2008-06-13 00:00:00					570417	[]		PRJNA61645	61645		Wolbachia endosymbiont of Culex quinquefasciatus Pel	[]		
[]	COMPLETE		2012-01-30 00:00:00	[]	2008-04-25 00:00:00					522373	[]		PRJNA61647	61647		Stenotrophomonas maltophilia K279a	[]		
[]	COMPLETE		2012-07-10 00:00:00	[]	2009-07-23 00:00:00					662598	[]		PRJNA61649	61649		Neisseria meningitidis alpha14	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-12-29 00:00:00					644966	[]		PRJNA61727	61727		Thermaerobacter marianensis DSM 12885	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2010-12-29 00:00:00					710696	[]		PRJNA61729	61729		Intrasporangium calvum DSM 43043	[]		
[]	COMPLETE		2011-08-02 00:00:00	[]	2011-02-18 00:00:00					768700	[]		PRJNA61897	61897		Mycoplasma suis str. Illinois	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-07-19 00:00:00					858619	[]		PRJNA62003	62003		Corynebacterium variabile DSM 44702	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-01-13 00:00:00					859654	[]		PRJNA62083	62083		Candidatus Blochmannia vafer str. BVAF	[]		
[]	COMPLETE		2011-10-11 00:00:00	[]	2011-01-07 00:00:00					648996	[]		PRJNA62095	62095		Thermovibrio ammonificans HB-1	[]		
[]	COMPLETE		2012-06-07 00:00:00	[]	2011-01-10 00:00:00					935897	[]		PRJNA62097	62097		Haemophilus influenzae F3047	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-01-13 00:00:00					943945	[]		PRJNA62099	62099		Mycoplasma fermentans M64	[]		
[]	COMPLETE		2011-10-11 00:00:00	[]	2011-01-07 00:00:00					765698	[]		PRJNA62101	62101		Mesorhizobium ciceri biovar biserrulae WSM1271	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-01-07 00:00:00					937774	[]		PRJNA62103	62103		Taylorella equigenitalis MCE9	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-01-12 00:00:00					743721	[]		PRJNA62105	62105		Pseudoxanthomonas suwonensis 11-1	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2010-12-29 00:00:00					595537	[]		PRJNA62107	62107		Variovorax paradoxus EPS	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2010-12-16 00:00:00					866630	[]		PRJNA62123	62123		Haemophilus influenzae F3031	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-07 00:00:00					937773	[]		PRJNA62125	62125		Staphylococcus pseudintermedius HKU10-03	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-01-17 00:00:00					696125	[]		PRJNA62131	62131		Bartonella clarridgeiae 73	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-18 00:00:00					693979	[]		PRJNA62135	62135		Bacteroides helcogenes P 36-108	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-01-18 00:00:00					688270	[]		PRJNA62159	62159		Cellulophaga algicola DSM 14237	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-01-18 00:00:00					749222	[]		PRJNA62183	62183		Nitratifractor salsuginis DSM 16511	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2011-01-20 00:00:00					575540	[]		PRJNA62207	62207		Isosphaera pallida ATCC 43644	[]		
[]	COMPLETE		2011-04-13 00:00:00	[]	2011-04-07 00:00:00					953739	[]		PRJNA62209	62209		Streptomyces venezuelae ATCC 10712	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-01-20 00:00:00					709986	[]		PRJNA62225	62225		Deinococcus maricopensis DSM 21211	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-01-20 00:00:00					765177	[]		PRJNA62227	62227		Desulfurococcus mucosus DSM 2162	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2011-01-24 00:00:00					914127	[]		PRJNA62243	62243		Vibrio vulnificus MO6-24/O	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-25 00:00:00					926569	[]		PRJNA62245	62245		Anaerolinea thermophila UNI-1	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2011-01-27 00:00:00					577650	[]		PRJNA62265	62265		Desulfobulbus propionicus DSM 2032	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-01-27 00:00:00					743525	[]		PRJNA62273	62273		Thermus scotoductus SA-01	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-20 00:00:00					941640	[]		PRJNA62461	62461		Mycoplasma haemofelis str. Langford 1	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-25 00:00:00					936156	[]		PRJNA62463	62463		Bacillus subtilis BSn5	[]		
[]	COMPLETE		2011-02-08 00:00:00	[]	2011-01-29 00:00:00					565040	[]		PRJNA62693	62693		Bifidobacterium longum subsp. infantis 157F	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-01-29 00:00:00					565042	[]		PRJNA62695	62695		Bifidobacterium longum subsp. longum JCM 1217	[]		
[]	COMPLETE		2012-06-07 00:00:00	[]	2011-02-02 00:00:00					741091	[]		PRJNA62715	62715		Rahnella sp. Y9602	[]		
[]	COMPLETE		2012-02-15 00:00:00	[]	2011-02-11 00:00:00					979556	[]		PRJNA62789	62789		Microbacterium testaceum StLB037	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2003-12-09 00:00:00					258594	[]		PRJNA62901	62901		Rhodopseudomonas palustris CGA009	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	1996-07-27 00:00:00					272844	[]		PRJNA62903	62903		Pyrococcus abyssi GE5	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2002-10-01 00:00:00					196164	[]		PRJNA62905	62905		Corynebacterium efficiens YS-314	[]		
[]	COMPLETE		2011-08-03 00:00:00	[]	2002-02-01 00:00:00					198214	[]		PRJNA62907	62907		Shigella flexneri 2a str. 301	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2002-12-22 00:00:00					216895	[]		PRJNA62909	62909		Vibrio vulnificus CMCP6	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2003-02-07 00:00:00					220668	[]		PRJNA62911	62911		Lactobacillus plantarum WCFS1	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2003-03-28 00:00:00					226186	[]		PRJNA62913	62913		Bacteroides thetaiotaomicron VPI-5482	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2005-07-01 00:00:00					279808	[]		PRJNA62919	62919		Staphylococcus haemolyticus JCSC1435	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2006-04-11 00:00:00					290398	[]		PRJNA62921	62921		Chromohalobacter salexigens DSM 3043	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2004-04-30 00:00:00					298386	[]		PRJNA62923	62923		Photobacterium profundum SS9	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2003-07-11 00:00:00					381666	[]		PRJNA62925	62925		Ralstonia eutropha H16	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2005-11-22 00:00:00					359391	[]		PRJNA62937	62937		Brucella melitensis biovar Abortus 2308	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2004-02-05 00:00:00					362242	[]		PRJNA62939	62939		Mycobacterium ulcerans Agy99	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2007-03-21 00:00:00					405948	[]		PRJNA62947	62947		Saccharopolyspora erythraea NRRL 2338	[]		
[]	COMPLETE		2011-11-09 00:00:00	[]	2008-02-12 00:00:00					456827	[]		PRJNA62959	62959		Candidatus Cloacamonas acidaminovorans	[]		
[]	COMPLETE		2011-11-15 00:00:00	[]	2007-07-17 00:00:00					688245	[]		PRJNA62961	62961		Comamonas testosteroni CNB-2	[]		
[]	COMPLETE		2009-07-15 00:00:00	[]	2007-05-01 00:00:00					216595	[]		PRJNA62971	62971		Pseudomonas fluorescens SBW25	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2008-12-16 00:00:00					585035	[]		PRJNA62979	62979		Escherichia coli S88	[]		
[]	COMPLETE		2011-02-14 00:00:00	[]	2008-12-16 00:00:00					585056	[]		PRJNA62981	62981		Escherichia coli UMN026	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-12-29 00:00:00					641491	[]		PRJNA63159	63159		Desulfovibrio desulfuricans ND132	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-17 00:00:00					858215	[]		PRJNA63163	63163		Thermoanaerobacterium xylanolyticum LX-11	[]		
[]	COMPLETE		2011-10-11 00:00:00	[]	2011-02-28 00:00:00					667015	[]		PRJNA63269	63269		Bacteroides salanitronis DSM 18170	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-01 00:00:00					645991	[]		PRJNA63343	63343		Syntrophobotulus glycolicus DSM 8271	[]		
[]	COMPLETE		2011-06-03 00:00:00	[]	2011-03-02 00:00:00					926570	[]		PRJNA63345	63345		Acidiphilium multivorum AIU301	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-02-28 00:00:00					709991	[]		PRJNA63397	63397		Odoribacter splanchnicus DSM 20712	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2011-02-28 00:00:00					693977	[]		PRJNA63399	63399		Deinococcus proteolyticus MRP	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-02-28 00:00:00					867900	[]		PRJNA63401	63401		Cellulophaga lytica DSM 7489	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-02 00:00:00					861208	[]		PRJNA63403	63403		Agrobacterium sp. H13-3	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-02 00:00:00					868864	[]		PRJNA63405	63405		Desulfurobacterium thermolithotrophum DSM 11699	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2011-03-07 00:00:00					891391	[]		PRJNA63605	63605		Lactobacillus acidophilus 30SC	[]		
[]	COMPLETE		2011-08-15 00:00:00	[]	2011-03-03 00:00:00					990317	[]		PRJNA63617	63617		Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2011-03-08 00:00:00					331636	[]		PRJNA63621	63621		Chlamydophila psittaci 6BC	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-07 00:00:00					868132	[]		PRJNA63623	63623		Methanobacterium sp. AL-21	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-02-15 00:00:00					865938	[]		PRJNA63627	63627		Weeksella virosa DSM 16922	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-02-16 00:00:00					930171	[]		PRJNA63629	63629		Arthrobacter phenanthrenivorans Sphe3	[]		
[]	COMPLETE		2011-11-30 00:00:00	[]	2011-02-22 00:00:00					985053	[]		PRJNA63631	63631		Vulcanisaeta moutnovskia 768-28	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2011-02-24 00:00:00					158189	[]		PRJNA63633	63633		Sphaerochaeta globus str. Buddy	[]		
[]	COMPLETE		2011-05-04 00:00:00	[]	2011-03-10 00:00:00					994476	[]		PRJNA63663	63663		Yersinia enterocolitica subsp. palearctica 105.5R(r)	[]		
[]	COMPLETE		2012-02-07 00:00:00	[]	2011-02-17 00:00:00					708248	[]		PRJNA63665	63665		Mycoplasma suis KI3806	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2011-03-22 00:00:00					717774	[]		PRJNA64753	64753		Marinomonas mediterranea MMB-1	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-03-22 00:00:00					743722	[]		PRJNA64755	64755		Sphingobacterium sp. 21	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-23 00:00:00					866775	[]		PRJNA64757	64757		Aerococcus urinae ACS-120-V-Col10a	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-03-28 00:00:00					675635	[]		PRJNA65087	65087		Pseudonocardia dioxanivorans CB1190	[]		
[]	COMPLETE		2011-11-30 00:00:00	[]	2011-03-28 00:00:00					999630	[]		PRJNA65089	65089		Thermoproteus uzoniensis 768-20	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-03-28 00:00:00					767031	[]		PRJNA65091	65091		Prevotella denticola F0289	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-29 00:00:00					760142	[]		PRJNA65267	65267		Hippea maritima DSM 10411	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-03-31 00:00:00					693661	[]		PRJNA65269	65269		Archaeoglobus veneficus SNP6	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-31 00:00:00					755732	[]		PRJNA65271	65271		Fluviicola taffensis DSM 16823	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2011-03-18 00:00:00					991905	[]		PRJNA65447	65447		Polymorphum gilvum SL003B-26A1	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-03-23 00:00:00					927666	[]		PRJNA65449	65449		Streptococcus oralis Uo5	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-04-07 00:00:00					869209	[]		PRJNA65781	65781		Treponema succinifaciens DSM 2489	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-04-07 00:00:00					869210	[]		PRJNA65783	65783		Marinithermus hydrothermalis DSM 14884	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-04-07 00:00:00					880072	[]		PRJNA65785	65785		Desulfobacca acetoxidans DSM 11109	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-04-07 00:00:00					700015	[]		PRJNA65787	65787		Coriobacterium glomerans PW2	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-04-08 00:00:00					208596	[]		PRJNA65789	65789		Carnobacterium sp. 17-4	[]		
[]	COMPLETE		2012-03-09 00:00:00	[]	2012-03-01 00:00:00					1010840	[]		PRJNA66081	66081		Streptococcus pyogenes MGAS1882	[]		
[]	COMPLETE		2011-04-25 00:00:00	[]	2011-04-12 00:00:00					862259	[]		PRJNA66189	66189		Mycoplasma mycoides subsp. capri LC str. 95010	[]		
[]	COMPLETE		2011-04-29 00:00:00	[]	2011-04-18 00:00:00					929506	[]		PRJNA66203	66203		Clostridium botulinum BKT015925	[]		
[]	COMPLETE		2011-10-11 00:00:00	[]	2011-04-18 00:00:00					511437	[]		PRJNA66205	66205		Lactobacillus buchneri NRRL B-30929	[]		
[]	COMPLETE		2011-07-14 00:00:00	[]	2011-04-15 00:00:00					990316	[]		PRJNA66207	66207		Methanosaeta concilii GP6	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-04-13 00:00:00					331635	[]		PRJNA66295	66295		Chlamydophila pecorum E58	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2011-04-13 00:00:00					263358	[]		PRJNA66297	66297		Verrucosispora maris AB-18-032	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-14 00:00:00					1001585	[]		PRJNA66299	66299		Pseudomonas mendocina NK-01	[]		
[]	COMPLETE		2011-07-05 00:00:00	[]	2011-04-01 00:00:00					999541	[]		PRJNA66301	66301		Burkholderia gladioli BSR3	[]		
[]	COMPLETE		2011-10-20 00:00:00	[]	2011-04-01 00:00:00					994484	[]		PRJNA66303	66303		Pseudomonas brassicacearum subsp. brassicacearum NFM421	[]		
[]	COMPLETE		2012-02-15 00:00:00	[]	2011-04-05 00:00:00					1002672	[]		PRJNA66305	66305		Candidatus Pelagibacter sp. IMCC9063	[]		
[]	COMPLETE		2011-11-29 00:00:00	[]	2011-04-19 00:00:00					596154	[]		PRJNA66307	66307		Alicycliphilus denitrificans K601	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-04-13 00:00:00					998088	[]		PRJNA66323	66323		Aeromonas veronii B565	[]		
[]	COMPLETE		2012-02-15 00:00:00	[]	2011-04-19 00:00:00					1007064	[]		PRJNA66327	66327		Streptococcus suis ST3	[]		
[]	COMPLETE		2011-11-01 00:00:00	[]	2011-04-19 00:00:00					1006006	[]		PRJNA66329	66329		Metallosphaera cuprina Ar-4	[]		
[]	COMPLETE		2012-06-28 00:00:00	[]	2011-04-21 00:00:00					760011	[]		PRJNA66331	66331		Sphaerochaeta coccoides DSM 17374	[]		
[]	COMPLETE		2011-08-15 00:00:00	[]	2011-04-26 00:00:00					1007105	[]		PRJNA66391	66391		Pusillimonas sp. T7-7	[]		
[]	COMPLETE		2011-10-19 00:00:00	[]	2011-04-29 00:00:00					342949	[]		PRJNA66551	66551		Pyrococcus sp. NA2	[]		
[]	COMPLETE		2011-07-14 00:00:00	[]	2011-04-26 00:00:00					1005058	[]		PRJNA66567	66567		Gallibacterium anatis UMN179	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-05 00:00:00					983548	[]		PRJNA66593	66593		Krokinobacter sp. 4H-3-7-5	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-05 00:00:00					983545	[]		PRJNA66595	66595		Glaciecola sp. 4H-3-7+YE-5	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-05 00:00:00					747365	[]		PRJNA66601	66601		Thermodesulfobium narugense DSM 14796	[]		
[]	COMPLETE		2011-10-20 00:00:00	[]	2011-05-05 00:00:00					879243	[]		PRJNA66603	66603		Porphyromonas asaccharolytica DSM 20707	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-05-05 00:00:00					906968	[]		PRJNA66607	66607		Treponema brennaborense DSM 12168	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-09 00:00:00					760192	[]		PRJNA66777	66777		Haliscomenobacter hydrossis DSM 1100	[]		
[]	COMPLETE		2011-10-14 00:00:00	[]	2011-05-09 00:00:00					590998	[]		PRJNA66779	66779		Cellulomonas fimi ATCC 484	[]		
[]	COMPLETE		2011-10-17 00:00:00	[]	2011-05-10 00:00:00					940190	[]		PRJNA66803	66803		Melissococcus plutonius ATCC 35311	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2012-01-04 00:00:00					690850	[]		PRJNA66847	66847		Desulfovibrio africanus str. Walvis Bay	[]		
[]	COMPLETE		2012-07-16 00:00:00	[]	2011-05-12 00:00:00					1209989	[]		PRJNA66873	66873		Tepidanaerobacter acetatoxydans Re1	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2011-05-12 00:00:00					933801	[]		PRJNA66875	66875		Acidianus hospitalis W1	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-12 00:00:00					697281	[]		PRJNA66917	66917		Mahella australiensis 50-1 BON	[]		
[]	COMPLETE		2011-11-29 00:00:00	[]	2011-05-20 00:00:00					443218	[]		PRJNA67253	67253		Amycolicicoccus subflavus DQS3-9A1	[]		
[]	COMPLETE		2012-08-06 00:00:00	[]	2011-05-20 00:00:00					768492	[]		PRJNA67313	67313		Serratia plymuthica AS9	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-20 00:00:00					768490	[]		PRJNA67315	67315		Serratia sp. AS12	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-23 00:00:00					868595	[]		PRJNA67317	67317		Desulfotomaculum carboxydivorans CO-1-SRB	[]		
[]	COMPLETE		2011-10-17 00:00:00	[]	2011-05-23 00:00:00					742013	[]		PRJNA67319	67319		Delftia sp. Cs1-4	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-23 00:00:00					880724	[]		PRJNA67321	67321		Methanotorris igneus Kol 5	[]		
[]	COMPLETE		2011-10-13 00:00:00	[]	2011-05-20 00:00:00					491952	[]		PRJNA67323	67323		Marinomonas posidonica IVIA-Po-181	[]		
[]	COMPLETE		2012-05-25 00:00:00	[]	2012-05-25 00:00:00					1036672	[]		PRJNA67337	67337		Advenella kashmirensis WT001	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-13 00:00:00					715451	[]		PRJNA67349	67349		Alteromonas sp. SN2	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-17 00:00:00					743720	[]		PRJNA67351	67351		Pseudomonas fulva 12-X	[]		
[]	COMPLETE		2011-05-25 00:00:00	[]	2011-05-17 00:00:00					547143	[]		PRJNA67353	67353		Hydrogenobaculum sp. 3684	[]		
[]	COMPLETE		2011-11-14 00:00:00	[]	2011-05-17 00:00:00					936154	[]		PRJNA67355	67355		Streptococcus parauberis KCTC 11537	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-24 00:00:00					760568	[]		PRJNA67357	67357		Desulfotomaculum kuznetsovii DSM 6115	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-24 00:00:00					868131	[]		PRJNA67359	67359		Methanobacterium sp. SWAN-1	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-24 00:00:00					857087	[]		PRJNA67363	67363		Methylomonas methanica MC09	[]		
[]	COMPLETE		2011-10-12 00:00:00	[]	2011-05-23 00:00:00					545695	[]		PRJNA67365	67365		Treponema azotonutricium ZAS-9	[]		
[]	COMPLETE		2011-10-12 00:00:00	[]	2011-05-23 00:00:00					545694	[]		PRJNA67367	67367		Treponema primitia ZAS-2	[]		
[]	COMPLETE		2011-12-08 00:00:00	[]	2011-05-20 00:00:00					875328	[]		PRJNA67369	67369		Mycobacterium sp. JDM601	[]		
[]	COMPLETE		2011-10-12 00:00:00	[]	2011-05-24 00:00:00					702113	[]		PRJNA67383	67383		Novosphingobium sp. PP1Y	[]		
[]	COMPLETE		2011-10-07 00:00:00	[]	2011-08-17 00:00:00					743299	[]		PRJNA67387	67387		Acidithiobacillus ferrivorans SS3	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-25 00:00:00					717773	[]		PRJNA67391	67391		Thioalkalimicrobium cyclicum ALM1	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-24 00:00:00					1030843	[]		PRJNA67407	67407		Porphyromonas gingivalis TDC60	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-26 00:00:00					743718	[]		PRJNA67501	67501		Isoptericola variabilis 225	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-05-26 00:00:00					696281	[]		PRJNA67507	67507		Desulfotomaculum ruminis DSM 2154	[]		
[]	COMPLETE		2011-08-15 00:00:00	[]	2011-05-25 00:00:00					1033837	[]		PRJNA67985	67985		Lactobacillus kefiranofaciens ZW3	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-05-28 00:00:00					981540	[]		PRJNA68019	68019		Streptococcus pasteurianus ATCC 43144	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-05-31 00:00:00					1648	[]		PRJNA68021	68021		Erysipelothrix rhusiopathiae	[]		
[]	COMPLETE		2011-11-29 00:00:00	[]	2011-06-10 00:00:00					941639	[]		PRJNA68053	68053		Bacillus coagulans 2-6	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2011-06-02 00:00:00					1032480	[]		PRJNA68055	68055		Microlunatus phosphovorus NM-1	[]		
[]	COMPLETE		2011-06-27 00:00:00	[]	2011-06-09 00:00:00					882102	[]		PRJNA68057	68057		Vibrio anguillarum 775	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-03 00:00:00					983544	[]		PRJNA68067	68067		Lacinutrix sp. 5H-3-7-4	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2011-06-09 00:00:00					261317	[]		PRJNA68101	68101		Buchnera aphidicola (Cinara tujafilina)	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-03 00:00:00					1028307	[]		PRJNA68103	68103		Enterobacter aerogenes KCTC 2190	[]		
[]	COMPLETE		2011-06-16 00:00:00	[]	2011-06-09 00:00:00					797210	[]		PRJNA68105	68105		Halopiger xanaduensis SH-6	[]		
